timestamps,eeg_1,eeg_2,eeg_3,eeg_4,ppg_1,ppg_2,ppg_3
1553360351.7397819,823.186828613,784.505493164,792.967041016,815.128234863,,,
1553360351.7398660,,,,,,,
1553360351.7436807,795.384643555,784.102539062,790.549438477,783.699645996,,,
1553360351.7457213,,,,,,,
1553360351.7457213,,,,,,,
1553360351.7459342,,,,,,,
1553360351.7460186,,,,,,,
1553360351.7460423,,,,,,,
1553360351.7461066,,,,,,,
1553360351.7461419,,,,,,,
1553360351.7461867,,,,,,,
1553360351.7462201,,,,,,,
1553360351.7462435,,,,,,,
1553360351.7463024,,,,,,,
1553360351.7463264,,,,,,,
1553360351.7463455,,,,,,,
1553360351.7463651,,,,,,,
1553360351.7464094,,,,,,,
1553360351.7464347,,,,,,,
1553360351.7464495,,,,,,,
1553360351.7465305,,,,,,,
1553360351.7475796,807.069580078,782.490844727,786.1171875,807.47253418,,,
1553360351.7503815,,,,,2392600.75,165415024.0,159317072.0
1553360351.7514787,835.274719238,781.684997559,789.743591309,847.362609863,,,
1553360351.7537637,,,,,,,
1553360351.7539325,,,,,,,
1553360351.7553775,830.439575195,778.864440918,789.340637207,835.274719238,,,
1553360351.7592764,804.652038574,780.879150391,791.758239746,797.802185059,,,
1553360351.7631752,798.608032227,787.728942871,792.161193848,815.53112793,,,
1553360351.7659807,,,,,2395824.25,165427104.0,159323520.0
1553360351.7670743,822.380981445,787.728942871,791.758239746,860.659362793,,,
1553360351.7709732,837.692321777,790.952392578,792.161193848,844.542114258,,,
1553360351.7733972,,,,,,,
1553360351.7735658,,,,,,,
1553360351.7748721,811.098876953,785.311340332,788.937744141,797.399291992,,,
1553360351.7750349,,,,,,,
1553360351.7787709,796.996337891,778.864440918,786.923095703,792.564086914,,,
1553360351.7815797,,,,,2399047.5,165425488.0,159316256.0
1553360351.7826700,827.619018555,779.670349121,784.505493164,827.216125488,,,
1553360351.7865689,847.765563965,775.238098145,783.296691895,838.498168945,,,
1553360351.7904677,827.216125488,780.879150391,785.311340332,808.278381348,,,
1553360351.7930307,,,,,,,
1553360351.7931993,,,,,,,
1553360351.7943666,801.025634766,785.311340332,784.505493164,794.578735352,,,
1553360351.7971790,,,,,2398241.75,165448864.0,159324320.0
1553360351.7982657,815.934082031,783.699645996,783.296691895,830.439575195,,,
1553360351.8021646,839.706970215,782.893798828,785.311340332,859.450561523,,,
1553360351.8060634,831.245422363,787.32598877,792.564086914,828.827819824,,,
1553360351.8099623,803.040283203,790.14654541,794.175842285,788.131896973,,,
1553360351.8102038,,,,,,,
1553360351.8126640,,,,,,,
1553360351.8127782,,,,,2390989.0,165474656.0,159337216.0
1553360351.8128328,,,,,,,
1553360351.8138614,807.47253418,786.923095703,789.743591309,811.904785156,,,
1553360351.8177602,840.915771484,790.14654541,786.1171875,851.391967773,,,
1553360351.8216591,842.930419922,790.549438477,785.714294434,838.095214844,,,
1553360351.8255579,807.069580078,784.102539062,788.131896973,801.025634766,,,
1553360351.8283775,,,,,2396630.0,165448864.0,159335600.0
1553360351.8294570,803.443237305,780.879150391,792.161193848,803.846130371,,,
1553360351.8322976,,,,,,,
1553360351.8324661,,,,,,,
1553360351.8333559,840.512817383,777.252746582,790.14654541,837.692321777,,,
1553360351.8372548,852.600708008,774.432250977,784.908447266,835.274719238,,,
1553360351.8411536,820.769226074,778.05859375,778.05859375,793.772888184,,,
1553360351.8439767,,,,,2399047.5,165491568.0,159333184.0
1553360351.8450527,798.608032227,785.311340332,778.864440918,784.505493164,,,
1553360351.8453727,,,,,,,
1553360351.8471944,,,,,,,
1553360351.8471944,,,,,,,
1553360351.8474076,,,,,,,
1553360351.8474920,,,,,,,
1553360351.8475156,,,,,,,
1553360351.8475797,,,,,,,
1553360351.8476150,,,,,,,
1553360351.8476598,,,,,,,
1553360351.8476934,,,,,,,
1553360351.8477166,,,,,,,
1553360351.8477755,,,,,,,
1553360351.8477993,,,,,,,
1553360351.8478186,,,,,,,
1553360351.8478379,,,,,,,
1553360351.8478823,,,,,,,
1553360351.8479073,,,,,,,
1553360351.8479221,,,,,,,
1553360351.8480031,,,,,,,
1553360351.8489516,828.021972656,788.937744141,780.476196289,825.201477051,,,
1553360351.8519311,,,,,,,
1553360351.8520997,,,,,,,
1553360351.8528504,852.197814941,789.743591309,772.820495605,847.765563965,,,
1553360351.8567493,832.051269531,789.340637207,775.238098145,816.739929199,,,
1553360351.8595760,,,,,2400659.25,165495600.0,159366224.0
1553360351.8606484,813.113525391,789.340637207,780.879150391,783.699645996,,,
1553360351.8645473,826.41027832,787.728942871,782.893798828,813.919433594,,,
1553360351.8684461,844.542114258,781.684997559,788.131896973,845.750915527,,,
1553360351.8715646,,,,,,,
1553360351.8717330,,,,,,,
1553360351.8723450,832.454223633,777.655700684,790.952392578,816.739929199,,,
1553360351.8751752,,,,,2395018.25,165528640.0,159325936.0
1553360351.8762441,807.069580078,778.461547852,794.981689453,784.505493164,,,
1553360351.8801429,808.278381348,782.893798828,790.14654541,811.904785156,,,
1553360351.8805416,,,,,,,
1553360351.8840418,834.065917969,785.714294434,786.1171875,857.032958984,,,
1553360351.8879406,838.095214844,786.1171875,794.981689453,839.304016113,,,
1553360351.8907745,,,,,2406300.25,165527840.0,159401680.0
1553360351.8911982,,,,,,,
1553360351.8913665,,,,,,,
1553360351.8918397,809.890136719,786.520141602,793.369934082,798.608032227,,,
1553360351.8957386,803.846130371,780.879150391,794.175842285,808.681335449,,,
1553360351.8996375,831.245422363,777.252746582,799.010986328,844.945068359,,,
1553360351.9035363,844.139221191,782.893798828,796.593383789,844.542114258,,,
1553360351.9063737,,,,,2399047.5,165546368.0,159389600.0
1553360351.9074354,819.157531738,786.923095703,791.355285645,800.219787598,,,
1553360351.9108317,,,,,,,
1553360351.9110000,,,,,,,
1553360351.9113343,796.593383789,784.102539062,782.893798828,786.1171875,,,
1553360351.9152331,820.366271973,783.699645996,783.296691895,830.439575195,,,
1553360351.9157107,,,,,,,
1553360351.9191320,852.197814941,788.937744141,794.578735352,847.362609863,,,
1553360351.9219728,,,,,2406300.25,165578608.0,159408944.0
1553360351.9230311,837.692321777,791.758239746,790.549438477,809.890136719,,,
1553360351.9269300,811.501831055,786.923095703,783.296691895,788.131896973,,,
1553360351.9304650,,,,,,,
1553360351.9306333,,,,,,,
1553360351.9308288,826.41027832,784.102539062,791.355285645,823.992675781,,,
1553360351.9347277,853.406616211,784.505493164,790.952392578,858.644714355,,,
1553360351.9375720,,,,,2406300.25,165591504.0,159382352.0
1553360351.9386268,840.512817383,779.26739502,779.670349121,830.036621094,,,
1553360351.9425256,810.695983887,776.84979248,778.05859375,796.190490723,,,
1553360351.9464245,821.172180176,782.893798828,788.534790039,821.575073242,,,
1553360351.9486678,,,,,,,
1553360351.9486678,,,,,,,
1553360351.9488807,,,,,,,
1553360351.9489655,,,,,,,
1553360351.9489889,,,,,,,
1553360351.9490530,,,,,,,
1553360351.9490881,,,,,,,
1553360351.9491332,,,,,,,
1553360351.9491665,,,,,,,
1553360351.9491897,,,,,,,
1553360351.9492486,,,,,,,
1553360351.9492724,,,,,,,
1553360351.9492915,,,,,,,
1553360351.9493110,,,,,,,
1553360351.9493551,,,,,,,
1553360351.9493802,,,,,,,
1553360351.9493949,,,,,,,
1553360351.9494755,,,,,,,
1553360351.9500985,,,,,,,
1553360351.9502668,,,,,,,
1553360351.9503233,856.227111816,789.340637207,794.578735352,857.032958984,,,
1553360351.9508796,,,,,,,
1553360351.9531713,,,,,2402271.0,165520592.0,159401680.0
1553360351.9542224,857.032958984,790.549438477,794.175842285,843.73626709,,,
1553360351.9581213,828.424926758,793.772888184,794.981689453,807.47253418,,,
1553360351.9620202,821.172180176,792.161193848,791.758239746,806.26373291,,,
1553360351.9659190,846.153869629,784.102539062,793.369934082,844.139221191,,,
1553360351.9687705,,,,,2407106.25,165504464.0,159344464.0
1553360351.9697320,,,,,,,
1553360351.9698181,859.450561523,784.505493164,790.549438477,855.421264648,,,
1553360351.9699004,,,,,,,
1553360351.9737170,835.274719238,784.505493164,788.131896973,816.336975098,,,
1553360351.9776158,815.128234863,785.714294434,790.952392578,794.175842285,,,
1553360351.9815147,837.289367676,788.937744141,788.131896973,834.065917969,,,
1553360351.9843698,,,,,2400659.25,165424688.0,159370256.0
1553360351.9854138,865.091552734,791.758239746,787.32598877,857.032958984,,,
1553360351.9860485,,,,,,,
1553360351.9893126,845.750915527,787.728942871,789.340637207,823.992675781,,,
1553360351.9893656,,,,,,,
1553360351.9895337,,,,,,,
1553360351.9932115,815.53112793,788.534790039,791.758239746,792.161193848,,,
1553360351.9971104,834.46887207,795.787536621,790.952392578,807.47253418,,,
1553360351.9999690,,,,,2395824.25,165442416.0,159304976.0
1553360352.0010095,861.868103027,794.578735352,782.893798828,842.124511719,,,
1553360352.0049083,852.197814941,790.14654541,781.282043457,830.842468262,,,
1553360352.0088072,823.186828613,785.311340332,783.296691895,788.131896973,,,
1553360352.0089991,,,,,,,
1553360352.0091672,,,,,,,
1553360352.0127060,821.978027344,779.26739502,780.073242188,801.025634766,,,
1553360352.0155683,,,,,2394212.5,165400512.0,159311424.0
1553360352.0166051,855.421264648,786.1171875,786.1171875,844.945068359,,,
1553360352.0205040,864.285705566,791.758239746,791.758239746,836.483520508,,,
1553360352.0212173,,,,,,,
1553360352.0244029,828.424926758,791.355285645,786.1171875,793.369934082,,,
1553360352.0283017,822.380981445,794.578735352,788.534790039,795.787536621,,,
1553360352.0286326,,,,,,,
1553360352.0288005,,,,,,,
1553360352.0311675,,,,,2394212.5,165349744.0,159288064.0
1553360352.0322008,847.765563965,792.967041016,790.14654541,837.289367676,,,
1553360352.0360997,846.959716797,792.967041016,791.355285645,841.721618652,,,
1553360352.0399985,824.395629883,794.578735352,788.534790039,805.457885742,,,
1553360352.0438974,805.860778809,792.564086914,785.714294434,789.340637207,,,
1553360352.0467668,,,,,2395824.25,165365856.0,159295312.0
1553360352.0477965,827.619018555,790.14654541,790.549438477,819.560424805,,,
1553360352.0482659,,,,,,,
1553360352.0484340,,,,,,,
1553360352.0501411,,,,,,,
1553360352.0501411,,,,,,,
1553360352.0503540,,,,,,,
1553360352.0504389,,,,,,,
1553360352.0504625,,,,,,,
1553360352.0505261,,,,,,,
1553360352.0505614,,,,,,,
1553360352.0506063,,,,,,,
1553360352.0506399,,,,,,,
1553360352.0506630,,,,,,,
1553360352.0507214,,,,,,,
1553360352.0507452,,,,,,,
1553360352.0507643,,,,,,,
1553360352.0507839,,,,,,,
1553360352.0508277,,,,,,,
1553360352.0508528,,,,,,,
1553360352.0508676,,,,,,,
1553360352.0509481,,,,,,,
1553360352.0516953,853.809509277,789.340637207,791.758239746,844.542114258,,,
1553360352.0555942,836.080566406,784.505493164,791.758239746,818.754577637,,,
1553360352.0563862,,,,,,,
1553360352.0594931,806.26373291,784.102539062,792.161193848,791.758239746,,,
1553360352.0623660,,,,,2396630.0,165379568.0,159293696.0
1553360352.0633922,806.26373291,786.520141602,788.534790039,819.963378906,,,
1553360352.0672910,834.065917969,788.937744141,782.893798828,842.930419922,,,
1553360352.0678995,,,,,,,
1553360352.0680676,,,,,,,
1553360352.0711899,836.886474609,791.758239746,781.684997559,814.725280762,,,
1553360352.0750887,801.831481934,792.161193848,787.728942871,781.282043457,,,
1553360352.0779650,,,,,2392600.75,165356992.0,159292080.0
1553360352.0789878,799.010986328,793.772888184,792.564086914,798.608032227,,,
1553360352.0828867,828.827819824,794.175842285,786.923095703,840.109863281,,,
1553360352.0867856,836.483520508,792.967041016,785.311340332,832.857116699,,,
1553360352.0875330,,,,,,,
1553360352.0877008,,,,,,,
1553360352.0906844,807.47253418,786.1171875,787.32598877,790.549438477,,,
1553360352.0915551,,,,,,,
1553360352.0935643,,,,,2396630.0,165322352.0,159283216.0
1553360352.0945835,792.564086914,788.131896973,786.1171875,788.937744141,,,
1553360352.0984824,822.380981445,796.593383789,786.1171875,829.633728027,,,
1553360352.1023812,850.183166504,800.219787598,789.743591309,843.333312988,,,
1553360352.1062801,827.216125488,802.234436035,794.578735352,807.069580078,,,
1553360352.1071665,,,,,,,
1553360352.1073344,,,,,,,
1553360352.1091635,,,,,2393406.5,165275600.0,159291280.0
1553360352.1101792,798.608032227,795.787536621,796.190490723,789.340637207,,,
1553360352.1140780,818.754577637,788.937744141,794.175842285,824.798522949,,,
1553360352.1179769,853.003662109,792.564086914,792.967041016,850.58605957,,,
1553360352.1218758,838.498168945,796.996337891,790.14654541,822.380981445,,,
1553360352.1247628,,,,,2395824.25,165294944.0,159307392.0
1553360352.1257749,802.234436035,793.369934082,792.967041016,787.32598877,,,
1553360352.1267240,,,,,,,
1553360352.1268001,,,,,,,
1553360352.1269679,,,,,,,
1553360352.1296737,810.695983887,790.549438477,796.996337891,809.890136719,,,
1553360352.1335726,840.512817383,788.534790039,791.355285645,848.974365234,,,
1553360352.1374714,836.483520508,789.340637207,786.923095703,832.857116699,,,
1553360352.1403620,,,,,2396630.0,165323152.0,159333184.0
1553360352.1413705,802.637390137,792.161193848,783.699645996,788.534790039,,,
1553360352.1452694,794.578735352,789.743591309,782.087890625,794.175842285,,,
1553360352.1464336,,,,,,,
1553360352.1466012,,,,,,,
1553360352.1491683,827.619018555,789.340637207,786.520141602,837.692321777,,,
1553360352.1516144,,,,,,,
1553360352.1516144,,,,,,,
1553360352.1518271,,,,,,,
1553360352.1519122,,,,,,,
1553360352.1519358,,,,,,,
1553360352.1519995,,,,,,,
1553360352.1520345,,,,,,,
1553360352.1520796,,,,,,,
1553360352.1521130,,,,,,,
1553360352.1521361,,,,,,,
1553360352.1521945,,,,,,,
1553360352.1522183,,,,,,,
1553360352.1522374,,,,,,,
1553360352.1522567,,,,,,,
1553360352.1523006,,,,,,,
1553360352.1523256,,,,,,,
1553360352.1523402,,,,,,,
1553360352.1524205,,,,,,,
1553360352.1530671,838.095214844,785.311340332,792.161193848,851.79486084,,,
1553360352.1559613,,,,,2390183.25,165286080.0,159309008.0
1553360352.1569662,808.681335449,780.476196289,795.384643555,815.128234863,,,
1553360352.1608651,799.010986328,786.1171875,793.772888184,799.41394043,,,
1553360352.1618929,,,,,,,
1553360352.1647639,823.186828613,790.14654541,790.14654541,840.109863281,,,
1553360352.1660669,,,,,,,
1553360352.1662347,,,,,,,
1553360352.1686628,842.124511719,792.564086914,792.161193848,862.67401123,,,
1553360352.1715605,,,,,2396630.0,165297360.0,159330768.0
1553360352.1725619,822.783874512,788.937744141,791.758239746,827.619018555,,,
1553360352.1764607,795.787536621,786.520141602,782.490844727,803.443237305,,,
1553360352.1803596,808.278381348,783.296691895,779.670349121,825.604370117,,,
1553360352.1842585,833.260070801,776.84979248,779.26739502,849.780212402,,,
1553360352.1857004,,,,,,,
1553360352.1858683,,,,,,,
1553360352.1871598,,,,,2398241.75,165281248.0,159267104.0
1553360352.1881576,825.201477051,777.655700684,777.655700684,825.604370117,,,
1553360352.1920564,803.040283203,784.908447266,780.073242188,792.161193848,,,
1553360352.1959553,812.307678223,783.699645996,784.102539062,808.681335449,,,
1553360352.1970618,,,,,,,
1553360352.1998541,841.318664551,783.699645996,785.714294434,849.780212402,,,
1553360352.2027590,,,,,2390989.0,165277216.0,159300144.0
1553360352.2037532,843.73626709,784.908447266,785.311340332,841.318664551,,,
1553360352.2053339,,,,,,,
1553360352.2055016,,,,,,,
1553360352.2076521,813.113525391,783.296691895,788.131896973,794.578735352,,,
1553360352.2115510,803.443237305,778.461547852,786.1171875,798.608032227,,,
1553360352.2154498,829.633728027,779.670349121,784.908447266,839.706970215,,,
1553360352.2183580,,,,,2393406.5,165318320.0,159317872.0
1553360352.2193489,844.542114258,781.684997559,784.505493164,840.915771484,,,
1553360352.2232478,821.575073242,778.461547852,782.087890625,803.846130371,,,
1553360352.2249675,,,,,,,
1553360352.2251351,,,,,,,
1553360352.2271466,801.025634766,778.864440918,780.073242188,783.699645996,,,
1553360352.2310455,820.769226074,779.670349121,783.296691895,816.336975098,,,
1553360352.2322307,,,,,,,
1553360352.2339573,,,,,2394212.5,165327984.0,159372672.0
1553360352.2349446,849.780212402,787.728942871,792.967041016,846.959716797,,,
1553360352.2388434,833.260070801,794.175842285,795.787536621,820.769226074,,,
1553360352.2427423,797.399291992,792.564086914,790.14654541,797.802185059,,,
1553360352.2446010,,,,,,,
1553360352.2447684,,,,,,,
1553360352.2466412,809.487182617,787.728942871,787.728942871,826.813171387,,,
1553360352.2495565,,,,,2400659.25,165328784.0,159320288.0
1553360352.2505403,844.139221191,786.923095703,792.161193848,853.809509277,,,
1553360352.2530875,,,,,,,
1553360352.2530875,,,,,,,
1553360352.2533004,,,,,,,
1553360352.2533858,,,,,,,
1553360352.2534091,,,,,,,
1553360352.2534728,,,,,,,
1553360352.2535076,,,,,,,
1553360352.2535527,,,,,,,
1553360352.2535861,,,,,,,
1553360352.2536092,,,,,,,
1553360352.2536674,,,,,,,
1553360352.2536912,,,,,,,
1553360352.2537103,,,,,,,
1553360352.2537296,,,,,,,
1553360352.2537735,,,,,,,
1553360352.2537982,,,,,,,
1553360352.2538130,,,,,,,
1553360352.2538931,,,,,,,
1553360352.2544391,840.512817383,793.772888184,801.831481934,834.065917969,,,
1553360352.2583380,811.501831055,797.802185059,802.234436035,801.831481934,,,
